( 0,  0,  6) -> ( 1,  0,  6)
(42, 56, 538, 269) (43, 70, 545, 267) 44706
(24, 25, 383, 265) (23, 24, 384, 266) 13491
(67, 55, 348, 265) (70, 57, 348, 266) 53962
(22, 26, 293, 228) (22, 29, 291, 225) 9156

( 3,  2,  6) -> ( 5,  2,  6)
(21, 25, 385, 351) (22, 24, 387, 358) 7497
(34, 11, 31, 334) (22, 18, 14, 352) 32175
(34, 23, 31, 334) (22, 18, 14, 352) 36689
(22, 16, 184, 331) (24, 18, 170, 337) 3736
(33, 33, 154, 314) (22, 19, 140, 335) 17497
(19, 14, 163, 303) (22, 19, 140, 335) 6984
(16, 19, 560, 298) (16, 30, 579, 288) 5735
(52, 55, 154, 292) (22, 19, 140, 335) 84202
(67, 33, 348, 287) (71, 36, 348, 288) 39380
(19, 27, 561, 274) (20, 22, 577, 274) 11276
(16, 17, 550, 272) (20, 16, 562, 271) 5295
(18, 16, 560, 269) (16, 30, 579, 288) 5856
(42, 56, 538, 269) (20, 22, 577, 274) 50309
(24, 25, 383, 265) (25, 24, 385, 267) 8724
(67, 55, 348, 265) (71, 57, 348, 267) 44431
(22, 26, 293, 228) (25, 27, 288, 226) 6428

( 3,  2,  6) -> ( 6,  2,  6)
(17, 24, 296, 390) (20, 16, 289, 402) 12075
(21, 25, 385, 351) (21, 29, 388, 360) 4975
(34, 11, 31, 334) (53, 43, 0, 317) 17547
(34, 23, 31, 334) (16, 16, 12, 357) 36094
(22, 16, 184, 331) (25, 17, 162, 342) 6002
(33, 33, 154, 314) (27, 35, 134, 305) 25653
(18, 18, 542, 305) (24, 18, 561, 317) 8119
(19, 14, 163, 303) (27, 35, 134, 305) 5262
(16, 19, 560, 298) (24, 18, 561, 317) 7254
(52, 55, 154, 292) (16, 16, 12, 357) 101564
(67, 33, 348, 287) (73, 37, 348, 289) 28330
(19, 27, 561, 274) (13, 21, 593, 275) 10389
(16, 17, 550, 272) (23, 23, 568, 273) 3531
(18, 16, 560, 269) (24, 18, 561, 317) 6029
(42, 56, 538, 269) (19, 17, 566, 318) 43912
(24, 25, 383, 265) (25, 25, 386, 267) 8171
(67, 55, 348, 265) (73, 59, 348, 267) 34534
(22, 26, 293, 228) (25, 29, 286, 224) 6682

( 3,  2,  6) -> ( 7,  2,  6)
(21, 25, 385, 351) (24, 31, 386, 363) 8909
(22, 16, 184, 331) (26, 20, 151, 347) 5307
(33, 33, 154, 314) (25, 35, 124, 308) 27567
(18, 18, 542, 305) (16, 21, 596, 295) 8743
(19, 14, 163, 303) (16, 17, 135, 315) 6734
(16, 19, 560, 298) (25, 22, 566, 316) 5559
(52, 55, 154, 292) (25, 35, 124, 308) 85985
(67, 33, 348, 287) (76, 37, 345, 291) 32341
(19, 27, 561, 274) (19, 22, 575, 281) 10187
(16, 17, 550, 272) (19, 22, 575, 281) 5056
(18, 16, 560, 269) (21, 17, 593, 272) 5116
(42, 56, 538, 269) (16, 21, 596, 295) 61057
(24, 25, 383, 265) (28, 26, 384, 268) 14887
(67, 55, 348, 265) (76, 60, 345, 268) 58126
(22, 26, 293, 228) (26, 31, 281, 223) 9374

( 3,  2,  6) -> ( 8,  2,  6)
(17, 24, 296, 390) (17, 16, 286, 415) 11795
(21, 25, 385, 351) (23, 27, 388, 367) 8685
(22, 16, 184, 331) (27, 20, 141, 351) 4050
(33, 33, 154, 314) (35, 62, 110, 286) 23924
(18, 18, 542, 305) (24, 27, 588, 309) 6319
(19, 14, 163, 303) (35, 62, 110, 286) 6917
(16, 19, 560, 298) (16, 22, 581, 296) 6906
(52, 55, 154, 292) (22, 27, 117, 287) 68093
(67, 33, 348, 287) (77, 42, 345, 291) 39666
(19, 27, 561, 274) (52, 72, 571, 271) 9982
(16, 17, 550, 272) (22, 16, 583, 287) 5207
(18, 16, 560, 269) (15, 18, 606, 295) 5345
(42, 56, 538, 269) (52, 72, 571, 271) 46343
(24, 25, 383, 265) (28, 31, 385, 263) 7875
(67, 55, 348, 265) (77, 77, 345, 261) 78223
(22, 26, 293, 228) (29, 33, 277, 220) 10048

( 3,  2,  6) -> ( 9,  2,  6)
(21, 25, 385, 351) (26, 31, 396, 373) 8637
(22, 16, 184, 331) (28, 20, 139, 359) 5045
(33, 33, 154, 314) (28, 20, 139, 359) 39678
(18, 18, 542, 305) (28, 30, 594, 317) 7936
(19, 14, 163, 303) (28, 20, 139, 359) 10771
(16, 19, 560, 298) (14, 32, 626, 313) 7027
(52, 55, 154, 292) (28, 20, 139, 359) 147275
(67, 33, 348, 287) (80, 41, 352, 295) 28660
(19, 27, 561, 274) (15, 36, 625, 282) 7457
(16, 17, 550, 272) (28, 22, 600, 277) 3815
(18, 16, 560, 269) (28, 30, 594, 317) 5775
(42, 56, 538, 269) (20, 21, 620, 329) 43814
(24, 25, 383, 265) (28, 33, 394, 265) 10231
(67, 55, 348, 265) (80, 72, 352, 264) 40821
(22, 26, 293, 228) (28, 20, 139, 359) 36316

( 4,  2,  6) -> ( 5,  2,  6)
(20, 27, 386, 354) (22, 24, 387, 358) 6066
(23, 16, 177, 335) (24, 18, 170, 337) 5464
(23, 21, 177, 335) (24, 18, 170, 337) 9267
(25, 36, 156, 293) (25, 19, 140, 335) 18072
(17, 18, 553, 290) (16, 30, 579, 288) 6204
(70, 36, 348, 287) (71, 36, 348, 288) 47115
(20, 31, 565, 286) (36, 63, 561, 271) 12201
(21, 31, 156, 276) (30, 49, 144, 272) 14740
(19, 14, 569, 275) (20, 16, 562, 271) 6016
(22, 16, 161, 271) (30, 49, 144, 272) 8305
(33, 58, 156, 271) (41, 66, 144, 266) 41570
(43, 70, 545, 267) (20, 22, 577, 274) 52739
(23, 24, 384, 266) (25, 24, 385, 267) 8661
(70, 57, 348, 266) (71, 57, 348, 267) 45826
(22, 29, 291, 225) (25, 27, 288, 226) 8486

( 4,  2,  6) -> ( 6,  2,  6)
(20, 27, 386, 354) (21, 29, 388, 360) 6759
(23, 16, 177, 335) (25, 17, 162, 342) 4642
(23, 21, 177, 335) (25, 17, 162, 342) 8427
(24, 14, 545, 314) (24, 18, 561, 317) 5135
(25, 36, 156, 293) (27, 35, 134, 305) 16901
(17, 18, 553, 290) (24, 18, 561, 317) 5859
(70, 36, 348, 287) (73, 37, 348, 289) 29117
(20, 31, 565, 286) (19, 17, 566, 318) 9741
(21, 31, 156, 276) (27, 35, 134, 305) 19108
(19, 14, 569, 275) (13, 21, 593, 275) 4251
(22, 16, 161, 271) (27, 35, 134, 305) 7484
(33, 58, 156, 271) (27, 35, 134, 305) 67481
(43, 70, 545, 267) (19, 17, 566, 318) 69062
(23, 24, 384, 266) (25, 25, 386, 267) 7971
(70, 57, 348, 266) (73, 59, 348, 267) 44117
(22, 29, 291, 225) (25, 29, 286, 224) 7965

( 4,  2,  6) -> ( 7,  2,  6)
(20, 27, 386, 354) (24, 31, 386, 363) 10672
(23, 16, 177, 335) (26, 20, 151, 347) 4479
(23, 21, 177, 335) (26, 25, 151, 347) 5959
(24, 14, 545, 314) (25, 22, 566, 316) 5681
(25, 36, 156, 293) (16, 17, 135, 315) 24071
(17, 18, 553, 290) (19, 22, 575, 281) 4502
(70, 36, 348, 287) (76, 37, 345, 291) 41895
(20, 31, 565, 286) (19, 22, 575, 281) 14491
(21, 31, 156, 276) (25, 35, 124, 308) 19101
(19, 14, 569, 275) (19, 22, 575, 281) 6752
(22, 16, 161, 271) (16, 17, 135, 315) 8743
(33, 58, 156, 271) (25, 35, 124, 308) 41987
(43, 70, 545, 267) (25, 22, 566, 316) 68385
(23, 24, 384, 266) (28, 26, 384, 268) 11516
(70, 57, 348, 266) (76, 60, 345, 268) 48589
(22, 29, 291, 225) (26, 31, 281, 223) 8236

( 4,  2,  6) -> ( 8,  2,  6)
(20, 27, 386, 354) (23, 27, 388, 367) 10259
(23, 16, 177, 335) (27, 20, 141, 351) 4024
(23, 21, 177, 335) (27, 20, 141, 351) 7652
(24, 14, 545, 314) (34, 16, 577, 327) 9179
(25, 36, 156, 293) (18, 21, 156, 292) 15079
(17, 18, 553, 290) (22, 16, 583, 287) 3314
(70, 36, 348, 287) (77, 42, 345, 291) 41638
(20, 31, 565, 286) (34, 16, 577, 327) 11511
(21, 31, 156, 276) (22, 27, 117, 287) 13591
(19, 14, 569, 275) (18, 22, 605, 271) 5415
(22, 16, 161, 271) (35, 62, 110, 286) 7807
(33, 58, 156, 271) (22, 27, 117, 287) 50537
(43, 70, 545, 267) (52, 72, 571, 271) 60119
(23, 24, 384, 266) (28, 31, 385, 263) 13705
(70, 57, 348, 266) (77, 77, 345, 261) 85882
(22, 29, 291, 225) (29, 33, 277, 220) 7272

( 4,  2,  6) -> ( 9,  2,  6)
(20, 27, 386, 354) (26, 31, 396, 373) 9912
(23, 16, 177, 335) (28, 20, 139, 359) 4435
(23, 21, 177, 335) (28, 20, 139, 359) 9110
(24, 14, 545, 314) (28, 30, 594, 317) 6202
(25, 36, 156, 293) (28, 20, 139, 359) 36188
(17, 18, 553, 290) (29, 16, 603, 296) 5444
(70, 36, 348, 287) (80, 41, 352, 295) 36836
(20, 31, 565, 286) (15, 36, 625, 282) 10134
(21, 31, 156, 276) (28, 20, 139, 359) 30912
(19, 14, 569, 275) (15, 36, 625, 282) 4920
(22, 16, 161, 271) (28, 20, 139, 359) 12635
(33, 58, 156, 271) (28, 20, 139, 359) 91881
(43, 70, 545, 267) (28, 22, 600, 277) 69723
(23, 24, 384, 266) (28, 33, 394, 265) 13186
(70, 57, 348, 266) (80, 72, 352, 264) 55171

( 5,  2,  6) -> ( 6,  2,  6)
(22, 24, 387, 358) (21, 29, 388, 360) 9398
(22, 18, 14, 352) (16, 16, 12, 357) 6100
(24, 18, 170, 337) (25, 17, 162, 342) 6425
(22, 19, 140, 335) (16, 16, 12, 357) 12270
(25, 19, 140, 335) (16, 16, 12, 357) 15124
(20, 13, 312, 322) (21, 15, 311, 324) 5865
(31, 13, 312, 322) (21, 15, 311, 324) 16224
(14, 19, 166, 301) (16, 16, 12, 357) 6316
(16, 30, 579, 288) (38, 66, 568, 268) 12769
(71, 36, 348, 288) (73, 37, 348, 289) 49208
(20, 22, 577, 274) (13, 21, 593, 275) 9436
(30, 49, 144, 272) (27, 35, 134, 305) 34353
(20, 16, 562, 271) (23, 23, 568, 273) 4345
(36, 63, 561, 271) (38, 66, 568, 268) 28270
(25, 24, 385, 267) (25, 25, 386, 267) 6137
(71, 57, 348, 267) (73, 59, 348, 267) 33429
(34, 19, 151, 266) (27, 35, 134, 305) 20098
(41, 66, 144, 266) (27, 35, 134, 305) 71473
(25, 27, 288, 226) (25, 29, 286, 224) 4666

( 5,  2,  6) -> ( 7,  2,  6)
(22, 24, 387, 358) (24, 31, 386, 363) 10829
(24, 18, 170, 337) (26, 20, 151, 347) 6163
(25, 19, 140, 335) (26, 20, 151, 347) 14271
(20, 13, 312, 322) (20, 15, 307, 328) 6332
(31, 13, 312, 322) (20, 15, 307, 328) 15149
(14, 19, 166, 301) (34, 59, 123, 305) 5959
(16, 30, 579, 288) (16, 21, 596, 295) 7544
(71, 36, 348, 288) (76, 37, 345, 291) 44124
(20, 22, 577, 274) (25, 22, 566, 316) 10144
(30, 49, 144, 272) (25, 35, 124, 308) 38292
(20, 16, 562, 271) (19, 22, 575, 281) 7278
(36, 63, 561, 271) (42, 62, 572, 272) 34246
(25, 24, 385, 267) (28, 26, 384, 268) 13531
(71, 57, 348, 267) (76, 60, 345, 268) 44353
(34, 19, 151, 266) (16, 17, 135, 315) 21706
(41, 66, 144, 266) (25, 35, 124, 308) 57310
(25, 27, 288, 226) (26, 31, 281, 223) 9259

( 5,  2,  6) -> ( 8,  2,  6)
(22, 24, 387, 358) (23, 27, 388, 367) 12749
(24, 18, 170, 337) (27, 20, 141, 351) 5222
(22, 19, 140, 335) (27, 20, 141, 351) 14281
(25, 19, 140, 335) (27, 20, 141, 351) 13970
(20, 13, 312, 322) (21, 15, 305, 330) 6182
(31, 13, 312, 322) (21, 15, 305, 330) 16613
(14, 19, 166, 301) (18, 21, 156, 292) 8367
(16, 30, 579, 288) (16, 22, 581, 296) 9639
(71, 36, 348, 288) (77, 42, 345, 291) 37185
(20, 22, 577, 274) (18, 22, 605, 271) 9167
(30, 49, 144, 272) (35, 62, 110, 286) 27871
(20, 16, 562, 271) (18, 20, 586, 315) 5080
(36, 63, 561, 271) (24, 27, 588, 309) 36738
(25, 24, 385, 267) (28, 31, 385, 263) 10693
(71, 57, 348, 267) (77, 77, 345, 261) 78300
(34, 19, 151, 266) (30, 15, 123, 268) 17049
(41, 66, 144, 266) (22, 27, 117, 287) 68110
(25, 27, 288, 226) (29, 33, 277, 220) 9063

( 5,  2,  6) -> ( 9,  2,  6)
(22, 24, 387, 358) (26, 31, 396, 373) 10095
(24, 18, 170, 337) (28, 20, 139, 359) 7133
(22, 19, 140, 335) (28, 20, 139, 359) 16227
(25, 19, 140, 335) (28, 20, 139, 359) 16885
(20, 13, 312, 322) (22, 15, 311, 337) 5190
(31, 13, 312, 322) (22, 15, 311, 337) 14485
(14, 19, 166, 301) (28, 20, 139, 359) 12946
(16, 30, 579, 288) (28, 30, 594, 317) 10706
(71, 36, 348, 288) (80, 41, 352, 295) 39719
(20, 22, 577, 274) (29, 16, 603, 296) 10104
(30, 49, 144, 272) (28, 20, 139, 359) 59591
(20, 16, 562, 271) (28, 22, 600, 277) 4985
(36, 63, 561, 271) (29, 16, 603, 296) 50311
(25, 24, 385, 267) (28, 33, 394, 265) 11457
(71, 57, 348, 267) (80, 72, 352, 264) 43621
(34, 19, 151, 266) (28, 20, 139, 359) 31134
(41, 66, 144, 266) (28, 20, 139, 359) 122795

( 6,  2,  6) -> ( 7,  2,  6)
(21, 29, 388, 360) (24, 31, 386, 363) 11813
(25, 17, 162, 342) (26, 20, 151, 347) 6028
(21, 15, 311, 324) (20, 15, 307, 328) 4402
(19, 17, 566, 318) (25, 22, 566, 316) 7774
(24, 18, 561, 317) (25, 22, 566, 316) 7905
(36, 25, 311, 314) (25, 22, 566, 316) 45763
(27, 35, 134, 305) (16, 17, 135, 315) 23537
(73, 37, 348, 289) (76, 37, 345, 291) 30107
(13, 21, 593, 275) (21, 17, 593, 272) 4608
(23, 23, 568, 273) (19, 22, 575, 281) 10722
(38, 66, 568, 268) (42, 62, 572, 272) 43663
(25, 25, 386, 267) (28, 26, 384, 268) 11976
(73, 59, 348, 267) (76, 60, 345, 268) 51747
(25, 29, 286, 224) (26, 31, 281, 223) 8922

( 6,  2,  6) -> ( 8,  2,  6)
(20, 16, 289, 402) (17, 16, 286, 415) 8948
(21, 29, 388, 360) (23, 27, 388, 367) 9768
(25, 17, 162, 342) (27, 20, 141, 351) 4884
(21, 15, 311, 324) (21, 15, 305, 330) 3353
(19, 17, 566, 318) (18, 20, 586, 315) 6438
(24, 18, 561, 317) (34, 16, 577, 327) 11308
(36, 25, 311, 314) (39, 28, 305, 317) 16297
(27, 35, 134, 305) (35, 62, 110, 286) 19966
(73, 37, 348, 289) (77, 42, 345, 291) 41273
(13, 21, 593, 275) (18, 22, 605, 271) 2982
(23, 23, 568, 273) (22, 16, 583, 287) 10242
(38, 66, 568, 268) (24, 27, 588, 309) 41780
(25, 25, 386, 267) (28, 31, 385, 263) 10128
(73, 59, 348, 267) (77, 77, 345, 261) 78733
(25, 29, 286, 224) (29, 33, 277, 220) 8855

( 6,  2,  6) -> ( 9,  2,  6)
(21, 29, 388, 360) (26, 31, 396, 373) 9491
(25, 17, 162, 342) (28, 20, 139, 359) 5608
(21, 15, 311, 324) (22, 15, 311, 337) 3256
(19, 17, 566, 318) (20, 21, 620, 329) 5027
(24, 18, 561, 317) (28, 30, 594, 317) 7710
(36, 25, 311, 314) (20, 21, 620, 329) 42966
(27, 35, 134, 305) (28, 20, 139, 359) 35852
(73, 37, 348, 289) (80, 41, 352, 295) 25863
(13, 21, 593, 275) (28, 30, 594, 317) 4693
(23, 23, 568, 273) (28, 22, 600, 277) 6173
(38, 66, 568, 268) (29, 16, 603, 296) 68326
(25, 25, 386, 267) (28, 33, 394, 265) 10152
(73, 59, 348, 267) (80, 72, 352, 264) 45038

( 7,  2,  6) -> ( 8,  2,  6)
(24, 31, 386, 363) (23, 27, 388, 367) 13397
(26, 20, 151, 347) (27, 20, 141, 351) 5717
(26, 25, 151, 347) (27, 20, 141, 351) 12725
(20, 15, 307, 328) (21, 15, 305, 330) 4641
(25, 22, 566, 316) (34, 16, 577, 327) 14732
(16, 17, 135, 315) (31, 42, 110, 306) 6010
(25, 35, 124, 308) (35, 62, 110, 286) 22347
(34, 59, 123, 305) (35, 62, 110, 286) 61987
(16, 21, 596, 295) (15, 18, 606, 295) 6712
(20, 17, 572, 294) (16, 22, 581, 296) 6574
(76, 37, 345, 291) (77, 42, 345, 291) 39824
(19, 22, 575, 281) (22, 16, 583, 287) 4640
(21, 17, 593, 272) (18, 22, 605, 271) 5571
(42, 62, 572, 272) (24, 27, 588, 309) 52244
(28, 26, 384, 268) (28, 31, 385, 263) 16462
(76, 60, 345, 268) (77, 77, 345, 261) 92076
(26, 31, 281, 223) (29, 33, 277, 220) 7946

( 7,  2,  6) -> ( 9,  2,  6)
(24, 31, 386, 363) (26, 31, 396, 373) 10577
(26, 20, 151, 347) (28, 20, 139, 359) 7018
(26, 25, 151, 347) (28, 20, 139, 359) 14299
(20, 15, 307, 328) (22, 15, 311, 337) 5520
(25, 22, 566, 316) (28, 30, 594, 317) 9950
(34, 59, 123, 305) (28, 20, 139, 359) 96534
(16, 21, 596, 295) (28, 30, 594, 317) 5931
(20, 17, 572, 294) (28, 30, 594, 317) 8612
(76, 37, 345, 291) (80, 41, 352, 295) 25312
(19, 22, 575, 281) (29, 16, 603, 296) 6469
(21, 17, 593, 272) (28, 30, 594, 317) 7495
(42, 62, 572, 272) (29, 16, 603, 296) 62801
(28, 26, 384, 268) (28, 33, 394, 265) 13649
(76, 60, 345, 268) (80, 72, 352, 264) 61810

( 8,  2,  6) -> ( 9,  2,  6)
(23, 27, 388, 367) (26, 31, 396, 373) 10402
(27, 20, 141, 351) (28, 20, 139, 359) 6187
(21, 15, 305, 330) (22, 15, 311, 337) 3983
(34, 16, 577, 327) (28, 30, 594, 317) 14429
(39, 28, 305, 317) (20, 21, 620, 329) 51020
(18, 20, 586, 315) (20, 21, 620, 329) 8456
(24, 27, 588, 309) (20, 21, 620, 329) 20118
(16, 22, 581, 296) (29, 16, 603, 296) 7873
(15, 18, 606, 295) (28, 30, 594, 317) 4533
(77, 42, 345, 291) (80, 41, 352, 295) 44057
(18, 21, 156, 292) (28, 20, 139, 359) 14804
(22, 16, 583, 287) (29, 16, 603, 296) 7072
(18, 22, 605, 271) (28, 30, 594, 317) 7805
(52, 72, 571, 271) (20, 21, 620, 329) 81551
(28, 31, 385, 263) (28, 33, 394, 265) 9872
(77, 77, 345, 261) (80, 72, 352, 264) 113275

( 0,  3,  6) -> ( 1,  3,  6)
(19, 24, 375, 349) (20, 23, 369, 351) 5993
(33, 15, 61, 338) (31, 18, 31, 342) 7167
(35, 17, 41, 337) (19, 19, 14, 343) 10835
(20, 15, 185, 329) (21, 14, 173, 333) 3835
(62, 35, 341, 288) (64, 33, 334, 290) 41789
(18, 27, 519, 275) (16, 27, 519, 275) 8247
(28, 41, 519, 271) (16, 27, 519, 275) 21722
(21, 26, 372, 265) (24, 27, 366, 266) 8319
(62, 58, 341, 265) (64, 57, 334, 266) 48267
(21, 24, 288, 234) (22, 26, 281, 233) 8134
(60, 134, 43, 207) (20, 20, 25, 325) 401377
(62, 147, 41, 207) (20, 20, 25, 325) 432998

( 0,  3,  6) -> ( 2,  3,  6)
(33, 15, 61, 338) (44, 18, 5, 345) 8160
(35, 17, 41, 337) (35, 19, 33, 345) 12222
(20, 15, 185, 329) (21, 15, 162, 335) 3625
(62, 35, 341, 288) (21, 22, 364, 354) 111333
(18, 27, 519, 275) (17, 27, 519, 274) 8827
(16, 23, 531, 271) (18, 24, 532, 278) 11860
(28, 41, 519, 271) (21, 19, 513, 312) 22684
(21, 26, 372, 265) (23, 27, 363, 266) 4818
(62, 58, 341, 265) (21, 19, 513, 312) 200904
(21, 24, 288, 234) (23, 25, 274, 234) 6019
(60, 134, 43, 207) (67, 133, 4, 215) 114199
(62, 147, 41, 207) (69, 149, 2, 215) 123593

( 0,  3,  6) -> ( 3,  3,  6)
(19, 24, 375, 349) (21, 24, 377, 356) 7428
(33, 15, 61, 338) (20, 13, 11, 352) 7416
(35, 17, 41, 337) (20, 13, 11, 352) 11840
(20, 15, 185, 329) (22, 15, 167, 336) 4621
(62, 35, 341, 288) (49, 26, 358, 290) 92973
(18, 27, 519, 275) (17, 27, 538, 274) 9188
(16, 23, 531, 271) (15, 18, 551, 275) 5767
(28, 41, 519, 271) (18, 26, 549, 291) 24331
(21, 26, 372, 265) (23, 28, 375, 265) 4528
(62, 58, 341, 265) (49, 51, 358, 265) 145140
(21, 24, 288, 234) (22, 15, 167, 336) 30647
(60, 134, 43, 207) (68, 146, 4, 204) 135836
(62, 147, 41, 207) (68, 183, 4, 182) 190159

( 0,  3,  6) -> ( 4,  3,  6)
(19, 24, 375, 349) (21, 28, 372, 358) 8049
(20, 15, 185, 329) (23, 16, 154, 340) 8547
(62, 35, 341, 288) (33, 21, 351, 290) 77898
(18, 27, 519, 275) (20, 19, 538, 276) 9910
(16, 23, 531, 271) (17, 23, 554, 274) 7170
(28, 41, 519, 271) (17, 23, 554, 274) 25401
(21, 26, 372, 265) (23, 29, 370, 265) 6309
(62, 58, 341, 265) (51, 62, 351, 265) 113471
(21, 24, 288, 234) (23, 26, 276, 231) 8325
(60, 134, 43, 207) (54, 236, 0, 135) 291623
(62, 147, 41, 207) (54, 236, 0, 135) 308609

( 0,  3,  6) -> ( 5,  3,  6)
(19, 24, 375, 349) (20, 23, 377, 360) 7533
(20, 15, 185, 329) (24, 17, 150, 341) 4215
(62, 35, 341, 288) (63, 28, 338, 291) 66595
(18, 27, 519, 275) (19, 25, 548, 277) 7099
(16, 23, 531, 271) (18, 26, 563, 273) 6834
(28, 41, 519, 271) (34, 61, 548, 270) 15993
(21, 26, 372, 265) (27, 28, 373, 266) 7802
(62, 58, 341, 265) (70, 64, 338, 263) 76898
(21, 24, 288, 234) (24, 27, 277, 228) 8705
(60, 134, 43, 207) (44, 179, 0, 178) 181790
(62, 147, 41, 207) (44, 179, 0, 178) 312543

( 0,  3,  6) -> ( 6,  3,  6)
(19, 24, 375, 349) (23, 27, 373, 363) 9681
(20, 15, 185, 329) (25, 18, 136, 344) 7905
(62, 35, 341, 288) (72, 37, 333, 291) 45918
(18, 27, 519, 275) (17, 19, 551, 286) 6707
(16, 23, 531, 271) (17, 19, 551, 286) 6310
(28, 41, 519, 271) (17, 19, 551, 286) 13309
(21, 26, 372, 265) (27, 28, 369, 267) 8436
(62, 58, 341, 265) (72, 61, 333, 267) 54812
(21, 24, 288, 234) (26, 30, 269, 225) 12027
(60, 134, 43, 207) (21, 170, 0, 191) 294893
(62, 147, 41, 207) (21, 170, 0, 191) 434327

( 0,  3,  6) -> ( 7,  3,  6)
(19, 24, 375, 349) (23, 29, 383, 368) 8251
(20, 15, 185, 329) (25, 18, 139, 349) 5186
(62, 35, 341, 288) (74, 40, 343, 292) 33916
(18, 27, 519, 275) (19, 28, 572, 277) 10476
(16, 23, 531, 271) (18, 21, 568, 301) 6242
(28, 41, 519, 271) (18, 21, 568, 301) 22296
(21, 26, 372, 265) (27, 27, 380, 269) 10157
(62, 58, 341, 265) (74, 63, 343, 269) 59613
(21, 24, 288, 234) (26, 30, 277, 225) 11497
(60, 134, 43, 207) (17, 151, 0, 216) 230467
(62, 147, 41, 207) (17, 151, 0, 216) 356983

( 0,  3,  6) -> ( 8,  3,  6)
(19, 24, 375, 349) (24, 26, 378, 372) 10627
(20, 15, 185, 329) (27, 20, 122, 354) 6324
(62, 35, 341, 288) (79, 39, 334, 295) 50713
(18, 27, 519, 275) (24, 19, 571, 290) 6323
(16, 23, 531, 271) (14, 22, 575, 301) 5294
(28, 41, 519, 271) (24, 19, 571, 290) 21807
(21, 26, 372, 265) (29, 26, 375, 272) 11985
(62, 58, 341, 265) (79, 62, 334, 272) 76318
(21, 24, 288, 234) (26, 31, 269, 226) 9955

( 0,  3,  6) -> ( 9,  3,  6)
(19, 24, 375, 349) (26, 33, 385, 373) 9317
(20, 15, 185, 329) (28, 21, 118, 359) 4739
(62, 35, 341, 288) (80, 41, 341, 296) 61323
(18, 27, 519, 275) (19, 20, 595, 280) 7808
(16, 23, 531, 271) (14, 19, 601, 303) 6742
(28, 41, 519, 271) (19, 20, 595, 280) 22579
(21, 26, 372, 265) (31, 24, 381, 275) 10527
(62, 58, 341, 265) (80, 62, 341, 275) 102529
(21, 24, 288, 234) (26, 31, 272, 225) 11303

( 1,  3,  6) -> ( 2,  3,  6)
(20, 23, 369, 351) (21, 22, 364, 354) 8438
(30, 17, 46, 343) (35, 19, 33, 345) 7193
(19, 19, 14, 343) (44, 18, 5, 345) 7245
(31, 18, 31, 342) (44, 18, 5, 345) 10727
(21, 14, 173, 333) (21, 15, 162, 335) 4416
(20, 20, 25, 325) (44, 18, 5, 345) 31963
(62, 37, 14, 325) (35, 19, 33, 345) 79227
(19, 16, 40, 312) (44, 18, 5, 345) 20162
(25, 16, 40, 312) (35, 19, 33, 345) 30111
(26, 17, 511, 310) (21, 19, 513, 312) 11734
(29, 17, 156, 307) (35, 19, 33, 345) 12204
(64, 33, 334, 290) (21, 22, 364, 354) 110446
(16, 27, 519, 275) (17, 27, 519, 274) 4034
(37, 52, 511, 275) (41, 60, 509, 271) 32842
(24, 27, 366, 266) (23, 27, 363, 266) 8829
(64, 57, 334, 266) (21, 19, 513, 312) 209880
(22, 26, 281, 233) (23, 25, 274, 234) 9353

( 1,  3,  6) -> ( 3,  3,  6)
(20, 23, 369, 351) (21, 24, 377, 356) 8204
(30, 17, 46, 343) (20, 13, 11, 352) 8038
(19, 19, 14, 343) (20, 13, 11, 352) 5349
(31, 18, 31, 342) (20, 13, 11, 352) 9267
(21, 14, 173, 333) (22, 15, 167, 336) 5074
(20, 20, 25, 325) (20, 13, 11, 352) 31896
(62, 37, 14, 325) (20, 13, 11, 352) 69461
(19, 16, 40, 312) (30, 15, 13, 346) 18179
(25, 16, 40, 312) (30, 15, 13, 346) 26831
(29, 17, 156, 307) (20, 13, 11, 352) 14630
(64, 33, 334, 290) (49, 26, 358, 290) 105957
(16, 27, 519, 275) (17, 27, 538, 274) 4395
(37, 52, 511, 275) (15, 18, 551, 275) 38859
(24, 27, 366, 266) (23, 28, 375, 265) 11102
(64, 57, 334, 266) (49, 51, 358, 265) 146731
(22, 26, 281, 233) (20, 13, 11, 352) 35721

( 1,  3,  6) -> ( 4,  3,  6)
(20, 23, 369, 351) (21, 28, 372, 358) 9065
(21, 14, 173, 333) (23, 16, 154, 340) 8656
(26, 17, 511, 310) (26, 20, 527, 313) 9590
(29, 17, 156, 307) (23, 16, 154, 340) 25914
(64, 33, 334, 290) (33, 21, 351, 290) 90191
(16, 27, 519, 275) (20, 19, 538, 276) 8408
(37, 52, 511, 275) (44, 59, 527, 274) 28069
(24, 27, 366, 266) (23, 29, 370, 265) 8681
(64, 57, 334, 266) (51, 62, 351, 265) 117820
(22, 26, 281, 233) (23, 26, 276, 231) 8796

( 1,  3,  6) -> ( 5,  3,  6)
(20, 23, 369, 351) (20, 23, 377, 360) 5933
(21, 14, 173, 333) (24, 17, 150, 341) 5722
(26, 17, 511, 310) (25, 21, 540, 313) 9632
(29, 17, 156, 307) (24, 17, 150, 341) 22332
(64, 33, 334, 290) (63, 28, 338, 291) 73101
